OBJECTID;Shape_Length;Shape_Area;GRID_ID;X;Y;TemperatureAverage_perYear;PercipitationAverage_perYear;LandUseType
2440;4000;1000000;D-1;-5860385;-1313120;23;0,562068755;N
2441;4000;1000000;E-1;-5859385;-1313120;21;0,270674539;P
2442;4000;1000000;F-1;-5858385;-1313120;21;0,491502183;S
2443;4000;1000000;G-1;-5857385;-1313120;20;0,551601076;S
2444;4000;1000000;H-1;-5856385;-1313120;26;0,56466058;S
2445;4000;1000000;I-1;-5855385;-1313120;25;0,85812291;S
2446;4000;1000000;J-1;-5854385;-1313120;25;0,928560768;P
2447;4000;1000000;K-1;-5853385;-1313120;26;0,396480318;N
2448;4000;1000000;L-1;-5852385;-1313120;23;0,117161274;S
2449;4000;1000000;M-1;-5851385;-1313120;22;0,020450654;N
2450;4000;1000000;N-1;-5850385;-1313120;24;0,826968082;N
2451;4000;1000000;O-1;-5849385;-1313120;20;0,926231747;S
2452;4000;1000000;P-1;-5848385;-1313120;22;0,842553897;S
2453;4000;1000000;Q-1;-5847385;-1313120;23;0,381608504;N
2454;4000;1000000;R-1;-5846385;-1313120;25;0,347168773;P
2455;4000;1000000;S-1;-5845385;-1313120;25;0,069360137;N
2456;4000;1000000;T-1;-5844385;-1313120;20;0,631278646;N
2457;4000;1000000;U-1;-5843385;-1313120;25;0,020903519;N
2458;4000;1000000;V-1;-5842385;-1313120;26;0,237052711;N
2459;4000;1000000;W-1;-5841385;-1313120;20;0,107151084;P
2460;4000;1000000;X-1;-5840385;-1313120;26;0,591947464;P
2461;4000;1000000;Y-1;-5839385;-1313120;22;0,394132761;P
2462;4000;1000000;Z-1;-5838385;-1313120;23;0,406383801;N
2463;4000;1000000;AA-1;-5837385;-1313120;22;0,339100929;S
2464;4000;1000000;AB-1;-5836385;-1313120;22;0,801980715;P
2465;4000;1000000;AC-1;-5835385;-1313120;25;0,47170371;P
2466;4000;1000000;AD-1;-5834385;-1313120;25;0,256809329;P
2467;4000;1000000;AE-1;-5833385;-1313120;20;0,447371725;P
2468;4000;1000000;AF-1;-5832385;-1313120;21;0,775011304;S
2469;4000;1000000;AG-1;-5831385;-1313120;24;0,332998191;P
2470;4000;1000000;AH-1;-5830385;-1313120;26;0,996923796;S
2471;4000;1000000;AI-1;-5829385;-1313120;21;0,305150745;N
2472;4000;1000000;AJ-1;-5828385;-1313120;22;0,8731142;P
2473;4000;1000000;AK-1;-5827385;-1313120;22;0,271125279;P
2474;4000;1000000;AL-1;-5826385;-1313120;24;0,517067658;P
2475;4000;1000000;AM-1;-5825385;-1313120;22;0,010006656;P
2476;4000;1000000;AN-1;-5824385;-1313120;22;0,440733658;P
2477;4000;1000000;AO-1;-5823385;-1313120;26;0,167012171;N
2478;4000;1000000;AP-1;-5822385;-1313120;21;0,732570404;N
2479;4000;1000000;AQ-1;-5821385;-1313120;22;0,121808333;N
2480;4000;1000000;AR-1;-5820385;-1313120;20;0,619968357;S
2481;4000;1000000;AS-1;-5819385;-1313120;26;0,491354594;N
2482;4000;1000000;AT-1;-5818385;-1313120;24;0,257099976;P
2483;4000;1000000;AU-1;-5817385;-1313120;26;0,150520849;N
2484;4000;1000000;AV-1;-5816385;-1313120;26;0,132458854;P
2485;4000;1000000;AW-1;-5815385;-1313120;26;0,879066689;P
2486;4000;1000000;AX-1;-5814385;-1313120;26;0,303974943;S
2487;4000;1000000;AY-1;-5813385;-1313120;22;0,183632247;S
2488;4000;1000000;AZ-1;-5812385;-1313120;25;0,743795031;S
2489;4000;1000000;BA-1;-5811385;-1313120;26;0,633574775;P
2490;4000;1000000;BB-1;-5810385;-1313120;22;0,363585606;S
2491;4000;1000000;BC-1;-5809385;-1313120;24;0,653364411;P
2492;4000;1000000;BD-1;-5808385;-1313120;21;0,259230754;S
2493;4000;1000000;BE-1;-5807385;-1313120;23;0,134541587;N
2494;4000;1000000;BF-1;-5806385;-1313120;24;0,874826004;P
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
